#REFERENCE LIST;ALGORITHM;P;PREFIX SIZE;RBO_SCORE
HUMNANS;adapted_betw_dbo_onto;0.97467041015625;50;0.4350621916019836
HUMNANS;adapted_betw_dbo_onto;0.976959228515625;55;0.4480792564200559
HUMNANS;adapted_betw_dbo_onto;0.9788665771484375;60;0.45992572584175323
HUMNANS;adapted_bridging_dbo_onto;0.8763427734375;10;0.16942318692104727
HUMNANS;adapted_bridging_dbo_onto;0.916748046875;15;0.2282440783781773
HUMNANS;adapted_bridging_dbo_onto;0.93719482421875;20;0.2705028704610612
HUMNANS;adapted_bridging_dbo_onto;0.949615478515625;25;0.3033603390179487
HUMNANS;adapted_bridging_dbo_onto;0.95794677734375;30;0.3299792070631936
HUMNANS;adapted_bridging_dbo_onto;0.963897705078125;35;0.3521022028150663
HUMNANS;adapted_bridging_dbo_onto;0.9683837890625;40;0.37103264133790803
HUMNANS;adapted_bridging_dbo_onto;0.97186279296875;45;0.3874143160465929
HUMNANS;adapted_bridging_dbo_onto;0.97467041015625;50;0.40198843021727143
HUMNANS;adapted_bridging_dbo_onto;0.976959228515625;55;0.4149694404034594
HUMNANS;adapted_bridging_dbo_onto;0.9788665771484375;60;0.42670259803300536
HUMNANS;adapted_deg_dbo_onto;0.8763427734375;10;0.17621296866524172
HUMNANS;adapted_deg_dbo_onto;0.916748046875;15;0.20926572863930604
HUMNANS;adapted_deg_dbo_onto;0.93719482421875;20;0.23424294795286082
HUMNANS;adapted_deg_dbo_onto;0.949615478515625;25;0.25597119224622056
HUMNANS;adapted_deg_dbo_onto;0.95794677734375;30;0.2755327018361682
HUMNANS;adapted_deg_dbo_onto;0.963897705078125;35;0.2932882910799517
HUMNANS;adapted_deg_dbo_onto;0.9683837890625;40;0.3096210599730526
HUMNANS;adapted_deg_dbo_onto;0.97186279296875;45;0.3246221640555922
HUMNANS;adapted_deg_dbo_onto;0.97467041015625;50;0.33864642816107654
HUMNANS;adapted_deg_dbo_onto;0.976959228515625;55;0.35166968869873844
HUMNANS;adapted_deg_dbo_onto;0.9788665771484375;60;0.3638630198994581
HUMNANS;adapted_harm_dbo_onto;0.8763427734375;10;0.21481058496404923
HUMNANS;adapted_harm_dbo_onto;0.916748046875;15;0.269385877920872
HUMNANS;adapted_harm_dbo_onto;0.93719482421875;20;0.3011114277446449
HUMNANS;adapted_harm_dbo_onto;0.949615478515625;25;0.32229924575181784
HUMNANS;adapted_harm_dbo_onto;0.95794677734375;30;0.3376927924678231
HUMNANS;adapted_harm_dbo_onto;0.963897705078125;35;0.3495008318763381
HUMNANS;adapted_harm_dbo_onto;0.9683837890625;40;0.3590035367604704
HUMNANS;adapted_harm_dbo_onto;0.97186279296875;45;0.36684011982371467
HUMNANS;adapted_harm_dbo_onto;0.97467041015625;50;0.37355348290111434
HUMNANS;adapted_harm_dbo_onto;0.976959228515625;55;0.379364576979015
HUMNANS;adapted_harm_dbo_onto;0.9788665771484375;60;0.3845148527078191
HUMNANS;adapted_rad_dbo_onto;0.8763427734375;10;0.2011067250031731
HUMNANS;adapted_rad_dbo_onto;0.916748046875;15;0.26392773652638285
HUMNANS;adapted_rad_dbo_onto;0.93719482421875;20;0.30614661329876347
HUMNANS;adapted_rad_dbo_onto;0.949615478515625;25;0.33817358603486747
HUMNANS;adapted_rad_dbo_onto;0.95794677734375;30;0.3640121630694478
HUMNANS;adapted_rad_dbo_onto;0.963897705078125;35;0.3855933809050169
HUMNANS;adapted_rad_dbo_onto;0.9683837890625;40;0.4042171556090281
HUMNANS;adapted_rad_dbo_onto;0.97186279296875;45;0.4204817570892949
HUMNANS;adapted_rad_dbo_onto;0.97467041015625;50;0.4350745413072723
HUMNANS;adapted_rad_dbo_onto;0.976959228515625;55;0.44816405819864114
HUMNANS;adapted_rad_dbo_onto;0.9788665771484375;60;0.46005813514774224
HUMNANS;pagerank_ranking_att_dbpedia;0.8763427734375;10;0.1724805687269529
HUMNANS;pagerank_ranking_att_dbpedia;0.916748046875;15;0.2275492558250992
HUMNANS;pagerank_ranking_att_dbpedia;0.93719482421875;20;0.26672002033914716
HUMNANS;pagerank_ranking_att_dbpedia;0.949615478515625;25;0.29778159417078626
HUMNANS;pagerank_ranking_att_dbpedia;0.95794677734375;30;0.32371590891387064
HUMNANS;pagerank_ranking_att_dbpedia;0.963897705078125;35;0.3459586587630481
HUMNANS;pagerank_ranking_att_dbpedia;0.9683837890625;40;0.3655503321016046
HUMNANS;pagerank_ranking_att_dbpedia;0.97186279296875;45;0.3829345731835084
HUMNANS;pagerank_ranking_att_dbpedia;0.97467041015625;50;0.39872915517571067
HUMNANS;pagerank_ranking_att_dbpedia;0.976959228515625;55;0.41304191556978465
HUMNANS;pagerank_ranking_att_dbpedia;0.9788665771484375;60;0.4261590272159483
HUMNANS;adapted_pagerank_dbpedia_aat;0.8763427734375;10;0.1800396158393002
HUMNANS;adapted_pagerank_dbpedia_aat;0.916748046875;15;0.23875687494324246
HUMNANS;adapted_pagerank_dbpedia_aat;0.93719482421875;20;0.2800663280833134
HUMNANS;adapted_pagerank_dbpedia_aat;0.949615478515625;25;0.31275442177263907
HUMNANS;adapted_pagerank_dbpedia_aat;0.95794677734375;30;0.3400035311692934
HUMNANS;adapted_pagerank_dbpedia_aat;0.963897705078125;35;0.3632892294639999
HUMNANS;adapted_pagerank_dbpedia_aat;0.9683837890625;40;0.38368882502349966
HUMNANS;adapted_pagerank_dbpedia_aat;0.97186279296875;45;0.4016746695680659
HUMNANS;adapted_pagerank_dbpedia_aat;0.97467041015625;50;0.41790644713413216
HUMNANS;adapted_pagerank_dbpedia_aat;0.976959228515625;55;0.4325183397648954
HUMNANS;adapted_pagerank_dbpedia_aat;0.9788665771484375;60;0.4458261433275311
HUMNANS;pagerank_ott_dbpedia;0.8763427734375;10;0.20152544408938572
HUMNANS;pagerank_ott_dbpedia;0.916748046875;15;0.20390399743384485
HUMNANS;pagerank_ott_dbpedia;0.93719482421875;20;0.2041221762566717
HUMNANS;pagerank_ott_dbpedia;0.949615478515625;25;0.20548848364042557
HUMNANS;pagerank_ott_dbpedia;0.95794677734375;30;0.208248230716189
HUMNANS;pagerank_ott_dbpedia;0.963897705078125;35;0.2121165905367632
HUMNANS;pagerank_ott_dbpedia;0.9683837890625;40;0.21680822546644488
HUMNANS;pagerank_ott_dbpedia;0.97186279296875;45;0.22203400989813998
HUMNANS;pagerank_ott_dbpedia;0.97467041015625;50;0.22767077410672504
HUMNANS;pagerank_ott_dbpedia;0.976959228515625;55;0.23351829170383512
HUMNANS;pagerank_ott_dbpedia;0.9788665771484375;60;0.23949835440985437
HUMNANS;pagerank_ott_adapted_dbpedia;0.8763427734375;10;0.23033157982367664
HUMNANS;pagerank_ott_adapted_dbpedia;0.916748046875;15;0.2463380778625868
HUMNANS;pagerank_ott_adapted_dbpedia;0.93719482421875;20;0.2559246427182108
HUMNANS;pagerank_ott_adapted_dbpedia;0.949615478515625;25;0.2640098269165309
HUMNANS;pagerank_ott_adapted_dbpedia;0.95794677734375;30;0.2718094174656545
HUMNANS;pagerank_ott_adapted_dbpedia;0.963897705078125;35;0.27957040125975013
HUMNANS;pagerank_ott_adapted_dbpedia;0.9683837890625;40;0.2873498452048003
HUMNANS;pagerank_ott_adapted_dbpedia;0.97186279296875;45;0.2950341600578023
HUMNANS;pagerank_ott_adapted_dbpedia;0.97467041015625;50;0.3026598441908574
HUMNANS;pagerank_ott_adapted_dbpedia;0.976959228515625;55;0.31009272419290274
HUMNANS;pagerank_ott_adapted_dbpedia;0.9788665771484375;60;0.3173293805605442
HUMNANS;hits_ott_dbpedia;0.8763427734375;10;0.23176046804318418
HUMNANS;hits_ott_dbpedia;0.916748046875;15;0.24254996307961957
HUMNANS;hits_ott_dbpedia;0.93719482421875;20;0.24782971282149285
HUMNANS;hits_ott_dbpedia;0.949615478515625;25;0.2529271868947268
HUMNANS;hits_ott_dbpedia;0.95794677734375;30;0.25858999819894296
HUMNANS;hits_ott_dbpedia;0.963897705078125;35;0.2646800722720578
HUMNANS;hits_ott_dbpedia;0.9683837890625;40;0.27101667550041547
HUMNANS;hits_ott_dbpedia;0.97186279296875;45;0.2773791773485888
HUMNANS;hits_ott_dbpedia;0.97467041015625;50;0.2837303368637046
HUMNANS;hits_ott_dbpedia;0.976959228515625;55;0.2899249980404222
HUMNANS;hits_ott_dbpedia;0.9788665771484375;60;0.2959452067740917
HUMNANS;hits_ott_adapted_dbpedia;0.8763427734375;10;0.22312610382868692
HUMNANS;hits_ott_adapted_dbpedia;0.916748046875;15;0.2553838322669469
HUMNANS;hits_ott_adapted_dbpedia;0.93719482421875;20;0.27440957087025303
HUMNANS;hits_ott_adapted_dbpedia;0.949615478515625;25;0.2890746268797431
HUMNANS;hits_ott_adapted_dbpedia;0.95794677734375;30;0.30178660593937684
HUMNANS;hits_ott_adapted_dbpedia;0.963897705078125;35;0.31328090638133915
HUMNANS;hits_ott_adapted_dbpedia;0.9683837890625;40;0.3239312285959825
HUMNANS;hits_ott_adapted_dbpedia;0.97186279296875;45;0.3338072461936834
HUMNANS;hits_ott_adapted_dbpedia;0.97467041015625;50;0.34312216584790434
HUMNANS;hits_ott_adapted_dbpedia;0.976959228515625;55;0.35183527534700215
HUMNANS;hits_ott_adapted_dbpedia;0.9788665771484375;60;0.360039149322728
HUMNANS;hits_classes_dbpedia;0.8763427734375;10;0.14832947605395205
HUMNANS;hits_classes_dbpedia;0.916748046875;15;0.18990004632399374
HUMNANS;hits_classes_dbpedia;0.93719482421875;20;0.21731824337398883
HUMNANS;hits_classes_dbpedia;0.949615478515625;25;0.23750858941311864
HUMNANS;hits_classes_dbpedia;0.95794677734375;30;0.253438202958842
HUMNANS;hits_classes_dbpedia;0.963897705078125;35;0.2666578684335869
HUMNANS;hits_classes_dbpedia;0.9683837890625;40;0.2781887220523672
HUMNANS;hits_classes_dbpedia;0.97186279296875;45;0.2885180763672977
HUMNANS;hits_classes_dbpedia;0.97467041015625;50;0.2981302464873486
HUMNANS;hits_classes_dbpedia;0.976959228515625;55;0.3071397124525216
HUMNANS;hits_classes_dbpedia;0.9788665771484375;60;0.3157300887797463
HUMNANS;hits_adapted_classes_dbpedia;0.8763427734375;10;0.21178322285425097
HUMNANS;hits_adapted_classes_dbpedia;0.916748046875;15;0.2751209377476949
HUMNANS;hits_adapted_classes_dbpedia;0.93719482421875;20;0.31694273249355703
HUMNANS;hits_adapted_classes_dbpedia;0.949615478515625;25;0.348158385793125
HUMNANS;hits_adapted_classes_dbpedia;0.95794677734375;30;0.37306052492447905
HUMNANS;hits_adapted_classes_dbpedia;0.963897705078125;35;0.3937237196442653
HUMNANS;hits_adapted_classes_dbpedia;0.9683837890625;40;0.4115011079591218
HUMNANS;hits_adapted_classes_dbpedia;0.97186279296875;45;0.4270181615434562
HUMNANS;hits_adapted_classes_dbpedia;0.97467041015625;50;0.4409583981207745
HUMNANS;hits_adapted_classes_dbpedia;0.976959228515625;55;0.4534970130616394
HUMNANS;hits_adapted_classes_dbpedia;0.9788665771484375;60;0.46493536214745584
HUMNANS;instance_counting_dbpedia;0.8763427734375;10;0.20131885904413668
HUMNANS;instance_counting_dbpedia;0.916748046875;15;0.2644049893648723
HUMNANS;instance_counting_dbpedia;0.93719482421875;20;0.3067851415795467
HUMNANS;instance_counting_dbpedia;0.949615478515625;25;0.3388799266045143
HUMNANS;instance_counting_dbpedia;0.95794677734375;30;0.3647262021113395
HUMNANS;instance_counting_dbpedia;0.963897705078125;35;0.38627955894324284
HUMNANS;instance_counting_dbpedia;0.9683837890625;40;0.4048566802773643
HUMNANS;instance_counting_dbpedia;0.97186279296875;45;0.42106955350292086
HUMNANS;instance_counting_dbpedia;0.97467041015625;50;0.43561670304838096
HUMNANS;instance_counting_dbpedia;0.976959228515625;55;0.4486778466266301
HUMNANS;instance_counting_dbpedia;0.9788665771484375;60;0.4605697639709359
HUMNANS;classrank_dbpedia;0.8763427734375;10;0.2272726462578053
HUMNANS;classrank_dbpedia;0.916748046875;15;0.2913862344093701
HUMNANS;classrank_dbpedia;0.93719482421875;20;0.3325694360562323
HUMNANS;classrank_dbpedia;0.949615478515625;25;0.3627708919189766
HUMNANS;classrank_dbpedia;0.95794677734375;30;0.38669968400049914
HUMNANS;classrank_dbpedia;0.963897705078125;35;0.40656716871825704
HUMNANS;classrank_dbpedia;0.9683837890625;40;0.4237377587094822
HUMNANS;classrank_dbpedia;0.97186279296875;45;0.438817197980822
HUMNANS;classrank_dbpedia;0.97467041015625;50;0.4524509949750536
HUMNANS;classrank_dbpedia;0.976959228515625;55;0.4647872812130524
HUMNANS;classrank_dbpedia;0.9788665771484375;60;0.4760998255475646
HUMNANS;cr_adapted_dbpedia;0.8763427734375;10;0.2034154785224861
HUMNANS;cr_adapted_dbpedia;0.916748046875;15;0.26988468337746946
HUMNANS;cr_adapted_dbpedia;0.93719482421875;20;0.31505783581318764
HUMNANS;cr_adapted_dbpedia;0.949615478515625;25;0.34909739119473465
HUMNANS;cr_adapted_dbpedia;0.95794677734375;30;0.3762818862637214
HUMNANS;cr_adapted_dbpedia;0.963897705078125;35;0.3987737548874164
HUMNANS;cr_adapted_dbpedia;0.9683837890625;40;0.4180324042227781
HUMNANS;cr_adapted_dbpedia;0.97186279296875;45;0.43474944106975144
HUMNANS;cr_adapted_dbpedia;0.97467041015625;50;0.44968153127564553
HUMNANS;cr_adapted_dbpedia;0.976959228515625;55;0.463036281675739
HUMNANS;cr_adapted_dbpedia;0.9788665771484375;60;0.4751532065732944
HUMANS
;betw_dbo_onto;bridging_dbo_onto;deg_dbo_onto;harm_dbo_onto;rad_dbo_onto;adapted_betw_dbo_onto;adapted_bridging_dbo_onto;adapted_deg_dbo_onto;adapted_harm_dbo_onto;adapted_rad_dbo_onto;pagerank_ranking_att_dbpedia;adapted_pagerank_dbpedia_aat;pagerank_ott_dbpedia;pagerank_ott_adapted_dbpedia;hits_ott_dbpedia;hits_ott_adapted_dbpedia;hits_classes_dbpedia;hits_adapted_classes_dbpedia;instance_counting_dbpedia;classrank_dbpedia;cr_adapted_dbpedia
10;0,186872559700927;0,003146957734262351;0,1220076045259608;0,007698747058491705;0,05765852827422131;0,20128947490031285;0,16942318692104727;0,17621296866524172;0,21481058496404923;0,2011067250031731;0,1724805687269529;0,1800396158393002;0,20152544408938572;0,23033157982367664;0,23176046804318418;0,22312610382868692;0,14832947605395205;0,21178322285425097;0,20131885904413668;0,2272726462578053;0,2034154785224861
15;0,18746358531339166;0,011683740148978099;0,1282677545388195;0,018078134765927886;0,06520499781778037;0,2642998273256662;0,2282440783781773;0,20926572863930604;0,269385877920872;0,26392773652638285;0,2275492558250992;0,23875687494324246;0,20390399743384485;0,2463380778625868;0,24254996307961957;0,2553838322669469;0,18990004632399374;0,2751209377476949;0,2644049893648723;0,2913862344093701;0,26988468337746946
20;0,18993391951710983;0,023607883392286835;0,13074409467144613;0,02970012192557965;0,072953639659032;0,3065959728556941;0,2705028704610612;0,23424294795286082;0,3011114277446449;0,30614661329876347;0,26672002033914716;0,2800663280833134;0,2041221762566717;0,2559246427182108;0,24782971282149285;0,27440957087025303;0,21731824337398883;0,31694273249355703;0,3067851415795467;0,3325694360562323;0,31505783581318764
25;0,19477290238317801;0,036993972167284915;0,13356420783058326;0,04159644235683791;0,08129966573053002;0,3386122174012043;0,3033603390179487;0,25597119224622056;0,32229924575181784;0,33817358603486747;0,29778159417078626;0,31275442177263907;0,20548848364042557;0,2640098269165309;0,2529271868947268;0,2890746268797431;0,23750858941311864;0,348158385793125;0,3388799266045143;0,3627708919189766;0,34909739119473465
30;0,20115556360200793;0,05077329831837323;0,1373378676060431;0,05335534302922665;0,08997329323684204;0,36438750527471686;0,3299792070631936;0,2755327018361682;0,3376927924678231;0,3640121630694478;0,32371590891387064;0,3400035311692934;0,208248230716189;0,2718094174656545;0,25858999819894296;0,30178660593937684;0,253438202958842;0,37306052492447905;0,3647262021113395;0,38669968400049914;0,3762818862637214
35;0,20844688900971767;0,06440097592894153;0,14196680804929537;0,0648114207732042;0,09876436697206702;0,3858775958789622;0,3521022028150663;0,2932882910799517;0,3495008318763381;0,3855933809050169;0,3459586587630481;0,3632892294639999;0,2121165905367632;0,27957040125975013;0,2646800722720578;0,31328090638133915;0,2666578684335869;0,3937237196442653;0,38627955894324284;0,40656716871825704;0,3987737548874164
40;0,21630474400292937;0,07775037100505797;0,14728813476415648;0,07602164077790739;0,10764201296916172;0,40439831774075014;0,37103264133790803;0,3096210599730526;0,3590035367604704;0,4042171556090281;0,3655503321016046;0,38368882502349966;0,21680822546644488;0,2873498452048003;0,27101667550041547;0,3239312285959825;0,2781887220523672;0,4115011079591218;0,4048566802773643;0,4237377587094822;0,4180324042227781
45;0,22441638825915566;0,09063571741901948;0,15308542865452973;0,086918330717183;0,11649731529569439;0,4205611159430811;0,3874143160465929;0,3246221640555922;0,36684011982371467;0,4204817570892949;0,3829345731835084;0,4016746695680659;0,22203400989813998;0,2950341600578023;0,2773791773485888;0,3338072461936834;0,2885180763672977;0,4270181615434562;0,42106955350292086;0,438817197980822;0,43474944106975144
50;0,23270933858608242;0,10318224307474137;0,1592927013246002;0,0976557337068135;0,12541526378478002;0,4350621916019836;0,40198843021727143;0,33864642816107654;0,37355348290111434;0,4350745413072723;0,39872915517571067;0,41790644713413216;0,22767077410672504;0,3026598441908574;0,2837303368637046;0,34312216584790434;0,2981302464873486;0,4409583981207745;0,43561670304838096;0,4524509949750536;0,44968153127564553
55;0,2409658388740942;0,1152331568465456;0,16573318644028007;0,10812498220810964;0,13427422986765788;0,4480792564200559;0,4149694404034594;0,35166968869873844;0,379364576979015;0,44816405819864114;0,41304191556978465;0,4325183397648954;0,23351829170383512;0,31009272419290274;0,2899249980404222;0,35183527534700215;0,3071397124525216;0,4534970130616394;0,4486778466266301;0,4647872812130524;0,463036281675739
60;0,24912736024573515;0,12683455639799912;0,17234603594520426;0,11837590793049231;0,14308910620049292;0,45992572584175323;0,42670259803300536;0,3638630198994581;0,3845148527078191;0,46005813514774224;0,4261590272159483;0,4458261433275311;0,23949835440985437;0,3173293805605442;0,2959452067740917;0,360039149322728;0,3157300887797463;0,46493536214745584;0,4605697639709359;0,4760998255475646;0,4751532065732944
